timestamp,temperature,pH,OLR,HRT,TS,VS,C_N_ratio,ambient_temperature,moisture,methane_yield,VFA_ALK_ratio,stability_label
2026-01-01 00:00:00,34.47352173878765,7.107073592707549,4.035052183143299,24.788235309214425,8.880424872402784,7.199738386715198,27.99206882464005,27.365660495705317,79.75587762507375,173.95025846372613,0.2597082889861043,Stable
2026-01-01 01:00:00,35.798467596634225,7.251949377036892,3.954209428092585,28.28441755620196,9.620472345870025,6.991291077712415,18.723004308299334,25.83808585329058,76.78704540907695,182.9275464851652,0.21693888165033356,Stable
2026-01-01 02:00:00,36.63499582436844,7.095986478736664,3.8031473711454575,29.18099057840434,7.01848811180496,4.655019959023588,24.284199156194372,28.072649493081478,77.19250678353885,187.5983334292337,0.1641669286021725,Stable
2026-01-01 03:00:00,34.99166158259311,7.372718974572656,3.455191833264607,25.541088008152663,6.724492876599482,5.053898144522263,30.02838441076893,28.386775995785726,80.39521626492976,184.08370170431678,0.16052644764305685,Stable
2026-01-01 04:00:00,31.27089013996242,6.970658147005231,3.0067174997965114,29.779167865404418,9.864595564675971,7.104767699085999,18.26280530117746,25.002769907626995,81.34270127084119,183.38985598872748,0.1631722610390539,Stable
2026-01-01 05:00:00,30.572215987357573,6.728049342470329,2.7887730200004843,28.65615200940121,7.984438865370076,5.76269978898716,29.199868309722792,25.867208585452452,83.03571488485007,174.00060122244818,0.16174659256961268,Stable
2026-01-01 06:00:00,36.25038332677156,7.65355310307169,4.367429145071252,30.564751148461312,6.59497656598616,4.986743769605103,31.286343535450733,27.668916971037916,83.77190368903226,156.30530194775275,0.2658895371573932,Stable
2026-01-01 07:00:00,34.51237401918175,6.930702553768115,3.9736032037949425,29.92151327738781,11.430682584628125,8.778844893068099,23.00007513673101,27.221549113684464,77.24239964060217,184.286788266055,0.2027946734707468,Stable
2026-01-01 08:00:00,,6.94083621655903,2.8800218295996816,32.84989098053626,8.236410654145816,6.028662350293672,22.45646121442674,27.666232471561177,81.25308235424194,181.91906505500145,0.1717034907418611,Stable
2026-01-01 09:00:00,33.676461644694314,7.081575070099788,3.4298738261673507,24.15153416716875,11.799623207730715,8.57434467361218,28.648924885588016,26.74789139023311,76.44698824596429,184.37288173686395,0.16781836760139418,Stable
2026-01-01 10:00:00,35.109675232232874,7.118810710703114,3.17491368026124,18.364709788192457,9.556941582218855,8.061230356251409,23.162413312367164,28.91174329074278,75.68043135224498,176.1621940627024,0.18915398604334724,Stable
2026-01-01 11:00:00,40.02583905607228,6.99172858010328,2.553841970720687,28.318593718427103,10.089517724110607,8.031563535390731,13.410929846872085,28.87448387173096,75.6467275287583,176.3924783508035,0.2090368624986351,Stable
2026-01-01 12:00:00,32.69920211262993,7.095118508854277,3.5332385324659765,28.902765946613883,9.077000507806295,7.042345790231257,23.555424323896894,28.104759336416556,77.40504717829945,183.91325979850353,0.1835231980635369,Stable
2026-01-01 13:00:00,34.57959541391436,7.088866575200111,3.088380501820603,32.8499769669057,4.189675510908606,3.088697191571975,26.11681785687553,29.462297013382468,87.31372218068222,177.5376368023709,0.13315765260832815,Stable
2026-01-01 14:00:00,38.9743143269436,7.148949411565826,2.6855975002782357,31.40645178084853,7.226427017892592,4.875555567950213,27.330377341121107,28.754375040732203,83.46529980990852,191.13164681459278,0.12242856081498893,Stable
2026-01-01 15:00:00,37.959141835048975,6.439903511483551,2.2906505843936786,34.727362279322826,9.248581080562552,7.324934030779474,20.037168758616346,27.24561552012105,76.05172501112038,179.71811100718307,0.15304268140945101,Stable
2026-01-01 16:00:00,35.312325851118246,7.626645365962197,2.2271473748457464,28.099269901632667,10.22945827458541,7.548687342868889,22.785894962373263,28.802291728569525,77.90401951395509,181.69452741815022,0.22050782376736355,Stable
2026-01-01 17:00:00,34.02758139779043,7.058759272210324,3.12143040422902,26.14405295969314,5.920651955223759,4.134129000553086,28.396082688685347,27.291753043408246,81.07283018789443,181.94512544090142,0.1272630414181152,Stable
2026-01-01 18:00:00,38.8112172779568,7.262574333445156,3.336178772181313,18.075084393371267,9.392796584279077,6.7311342213160055,23.73000620363998,29.57874648485017,78.2194520674692,190.6295591982733,0.19966905145134334,Stable
2026-01-01 19:00:00,31.892237621387697,6.714131624370473,2.743524392378263,26.540482672570402,7.255471825571937,4.910938361344032,17.12067902717589,28.546437215278317,79.4044211270475,174.39184183703682,0.1144162898338202,Stable
2026-01-01 20:00:00,32.74339229270514,6.96811992685021,3.888054570742921,22.23748321564341,9.969240330179309,7.857287644599145,29.569371043291692,28.465779661716255,81.5449887268364,192.53687354791063,0.21613961569867682,Stable
2026-01-01 21:00:00,35.38979835589571,6.911751557430284,3.3508400936627782,26.057550067162353,9.46119842860035,7.2621040686411735,23.036500399302398,27.95126515759713,78.49153522921556,193.0429018533619,0.19970895465491595,Stable
2026-01-01 22:00:00,41.415453453120456,7.511522654062392,3.8326639829489877,25.27256593154828,10.987003204859146,8.130270143577691,28.91048449731621,30.315672320862202,77.55338880664404,190.78601281226457,0.1680731012374193,Stable
2026-01-01 23:00:00,35.87142147640199,6.935972190085953,3.2628169073592193,27.358667944250676,11.633645860375037,8.46518510644186,17.720444868600527,28.742881652735473,76.92699965495827,186.71448845448953,0.1657630925124776,Stable
2026-01-02 00:00:00,36.69532014290445,7.312262396343225,2.8096617735946703,24.513346452307445,10.417979798548059,7.215109549242174,23.455559635849117,28.493446559434137,75.0125947640494,191.3640198261502,0.18644886487492618,Stable
2026-01-02 01:00:00,38.93098629760374,6.917882273251505,3.4855881783539604,29.675100953662923,11.22078717794115,6.876614590392753,26.293812106547556,28.66340775247571,77.05059706666017,193.32468301224336,0.1915499992269021,Stable
2026-01-02 02:00:00,42.01641845197247,,2.4529941159862583,11.38422843562471,8.799315048152323,5.739696595446591,23.607848123245553,29.802648985416177,81.85647700631478,185.04666660492077,0.19414473880859348,Stable
2026-01-02 03:00:00,36.52598263964232,7.031245953743808,3.8045788904774858,25.949967875789223,15.146234822534291,10.438095981827939,18.67647208955553,29.67967958593895,76.53549264116747,196.01499851686964,0.17952862589818108,Stable
2026-01-02 04:00:00,37.77935704096259,7.459476635512203,2.69713809511515,31.01244889576281,7.062361807010237,4.808669277197142,13.259385119204184,29.81303048842944,78.06810077369116,178.41891676940887,0.16958700238382166,Stable
2026-01-02 05:00:00,41.554764846874086,6.570841255471566,4.088674394900087,34.35024254228107,8.444488444181358,6.298869199044822,30.85469308276512,29.9106544041884,75.75900846234681,174.63979181109445,0.1913509335652556,Stable
2026-01-02 06:00:00,36.994456321461584,6.731614204523159,3.146158190318564,28.659806691925315,11.302717165493785,8.755448164400558,25.116171908555962,32.03885487184444,76.85261928461001,187.65372548276665,0.19968125191324737,Stable
2026-01-02 07:00:00,39.11081884070663,6.554754553606851,4.196900137232437,33.4244151129127,11.005442609721985,7.956228930212141,29.25060473756012,29.05565669959898,79.7675263296156,185.9370177514941,0.14049788335553104,Stable
2026-01-02 08:00:00,34.96575569721939,6.795499406466794,2.5580326085587632,25.84467997879371,10.474778038284697,8.458283037285584,28.17901094712202,29.002386761941906,78.42421309742453,197.1844575464413,0.1638106425034921,Stable
2026-01-02 09:00:00,36.91844331800036,6.872751985666209,2.8916727244533846,25.014312879635316,10.850637315986216,7.453743584078841,26.685810717538107,28.713498583794046,78.85010287421329,192.5075641227371,0.1785082239382384,Stable
2026-01-02 10:00:00,38.016113778128144,,3.6857012101364277,27.64707821613876,5.3328856907879185,3.8532523340658287,22.553981901838196,30.50135187292869,79.26649175694577,171.2472478448522,0.25613943919941706,Stable
2026-01-02 11:00:00,37.2722523313182,6.894438630947892,4.277872820070066,24.984028585544674,12.67859738907567,9.21982156853165,26.20395116537608,31.18827553272066,73.89143390024935,179.7200605722932,0.24806892034557645,Stable
2026-01-02 12:00:00,35.80106056276661,6.535879945338643,4.649956681236191,21.088212659913196,9.09221808226677,7.183490995907549,30.44641625866826,29.767264418083155,73.41750115325098,175.08784291895088,0.2874917797606966,Stable
2026-01-02 13:00:00,37.51827439095629,6.814963157345049,3.4310246227606545,22.423798779340505,11.991788364541703,8.8238431574532,24.373549177231908,28.965445662448783,75.6519915123434,191.48560900902868,0.22070777907850392,Stable
2026-01-02 14:00:00,39.04408554807151,7.436117711974855,4.778309223090067,19.439235469619213,5.432946842064088,4.0059631993968425,32.55765469979636,29.053006891746143,77.15650455582774,171.34561841399747,0.3277151781047043,Warning
2026-01-02 15:00:00,38.63147268121697,7.213004659678709,3.182751587630927,27.641885474326223,10.013137006962381,6.398230619124388,17.252601510899147,30.890945087593977,81.31851724763881,173.05219277474083,0.16179346034477454,Stable
2026-01-02 16:00:00,39.20929282736145,7.152490948208308,4.224075716772229,25.056959062502386,8.372995441710303,5.697866359868282,16.76891124931899,31.069066509895016,83.51405822806204,172.08099932526136,0.1899895894994965,Stable
2026-01-02 17:00:00,,6.819222004241848,2.693364252280521,23.198569416209512,10.644240303162606,8.4119022862206,28.446338465337274,30.89493292714114,77.7073684269918,190.97516524979088,0.12564914101066163,Stable
2026-01-02 18:00:00,35.56632389643904,6.669896211467477,3.7151503801474406,22.166581215813547,10.134140904937691,6.2411732597148735,20.31565678565605,29.509561442464957,74.08442632586748,173.7742130937905,0.24982222956160757,Stable
2026-01-02 19:00:00,40.13019669867064,6.781036298850401,1.6437302193576657,27.52528173099813,10.232095594998357,8.225219390516584,33.19501614192951,30.65081168184479,78.70718603978459,165.72454640080483,0.17697774622629542,Stable
2026-01-02 20:00:00,40.2139730012067,7.087901248469115,2.558806741260157,28.90224090305035,7.3821166235370175,5.591817119337532,30.018036170548246,30.57528680708721,85.26571477261534,169.96937874506662,0.15053906839966122,Stable
2026-01-02 21:00:00,43.96697054883387,7.343089498323467,,19.347430017474085,9.386061758362779,6.4659296091504705,31.14407178041119,30.75971795133305,79.80327699085453,175.64272314996202,0.20511272273529615,Stable
2026-01-02 22:00:00,38.85178926382754,7.352662876797889,2.415670860849607,18.56157665112191,9.139665904141317,6.253700378709666,27.979963374980628,31.603997644946702,81.822794072086,191.10940656174836,0.19087707645867863,Stable
2026-01-02 23:00:00,37.970371246672926,7.276571461495333,3.7202122080918882,29.772549778105073,10.490620083414864,8.752088731914354,19.852873693483676,30.88653485000918,76.29646663734458,195.45763149816483,0.2068126213533588,Stable
2026-01-03 00:00:00,41.02971313365369,6.893484078060975,4.079843590609272,18.124333807557022,11.478593990866933,9.270426094823977,16.532962799391637,31.4917813905062,74.34338088954962,194.80393277193969,0.25990272736016734,Stable
2026-01-03 01:00:00,40.45416365969372,7.106873953073117,3.0240098554612915,27.737434169112422,9.800951844017229,7.090310017376523,30.7288260113506,30.815955321869446,78.02189313307615,207.86748669533955,0.12542862813312397,Stable
2026-01-03 02:00:00,38.06829801406737,7.010024091589571,2.6732852832443514,33.084545993770064,6.947655423222803,5.123218791700437,17.251943072945743,31.138472320820796,76.23558118942537,204.28942503638393,0.08661523354691639,Stable
2026-01-03 03:00:00,38.79829465156584,7.04366686622147,3.044360038108946,33.09617401696567,9.715157619133537,6.746788604519058,31.13198559477384,31.604620005425936,83.94506378415133,201.9644548836309,0.11819183569834446,Stable
2026-01-03 04:00:00,38.235153947963155,7.670395811148747,2.6756407606118606,28.689362953160458,14.722152456818524,10.856308358343602,27.0132664210321,29.152892271527076,73.62697265938272,186.52842960905568,0.12290952566467578,Stable
2026-01-03 05:00:00,36.9159543426858,6.606639933638988,3.324089831488062,28.544047576610602,12.792010653975572,8.864035703385914,23.65686305780954,30.571122824155125,77.37492173194195,182.684804811552,0.13797087148881446,Stable
2026-01-03 06:00:00,37.621290279692,7.034290491541767,3.4765679686660613,36.25953725098228,4.0,2.9027205346816802,25.9892145795089,30.442358255722027,82.84622867900949,181.12454917635705,0.21955616990439555,Stable
2026-01-03 07:00:00,38.470227411881666,7.439289694014923,3.1704924076773935,13.328021685531146,9.62668630738969,7.985992022257032,26.09380920952095,30.291041877144796,74.51559776796459,185.50410577819957,0.11613922784345512,Stable
2026-01-03 08:00:00,40.76908943468457,6.6895503813906085,4.655769430140116,22.678321619596826,11.364239050510689,8.23613255838559,23.089153251358137,30.77721206504005,80.2002980261915,178.72939722163088,0.29286011177706484,Stable
2026-01-03 09:00:00,39.74058547295123,6.91975072092545,2.8604471352347685,29.242459245383007,9.135345974864041,6.1422302255443135,30.41559255713691,32.94978270531031,76.05440332194438,180.5099709715691,0.19326204679475117,Stable
2026-01-03 10:00:00,34.47932576527916,6.95186922068106,4.443574884441484,23.313564960790213,8.579818159712232,5.618489952527573,30.261303872697905,30.1640946893405,80.29227874921088,186.6842558202546,0.2926835399827933,Stable
2026-01-03 11:00:00,36.577824548110996,7.037478877824884,2.6190705727659145,31.198891543035174,8.966071569833023,6.607918326046069,24.700466858194236,32.41101948314742,80.14164045846562,178.86574304797324,0.16323182617585033,Stable
2026-01-03 12:00:00,34.75554993202778,6.653131995310259,3.4545831774561617,24.803229698449037,10.604378970869304,7.297411517090908,21.300025259848628,29.274376065440048,77.5804992883279,180.14077334917542,0.25083284910053744,Stable
2026-01-03 13:00:00,36.30908430126518,7.2666800968946506,4.2873290564110516,25.658719301687988,7.203060051249983,5.35593018564148,29.87679319981931,30.935419737665054,78.83547935829452,183.2046560505279,0.30524617252388897,Warning
2026-01-03 14:00:00,39.2655406866074,7.28656043910368,4.248517864189989,23.62662667877031,11.877377303218742,7.612535720904716,14.898478289375312,31.57476220384722,75.74854210421569,188.6852962802701,0.23656860367976423,Stable
2026-01-03 15:00:00,37.746044040152746,7.242345091005025,3.0848065767248234,22.387445205959697,9.388014016603861,7.2096545187306775,25.997516731550952,32.123804347347956,76.23685891829018,198.57830095309558,0.20172574724992365,Stable
2026-01-03 16:00:00,38.90786870840677,6.856295371198497,3.8163022900535086,22.26445018426174,7.629951451776901,5.124969202150843,27.328087986940147,32.31337862804917,82.39299277962044,185.28841808389575,0.27314275160099755,Stable
2026-01-03 17:00:00,38.901999260537025,7.124223021420442,3.7158843127481695,26.35583148418388,11.74870032279739,8.60646753001799,20.272416743498944,32.450171030501124,77.68016699594814,203.22367753774114,0.1765735820916691,Stable
2026-01-03 18:00:00,38.23558325561907,6.848156732920655,2.995045616055445,21.127175170885664,6.409738189776718,4.559844950646791,28.38203469346941,31.116598977315054,81.53675572747854,204.40733138135656,0.1759614020725459,Stable
2026-01-03 19:00:00,41.66082645277543,7.006872934983976,3.8619624528610554,29.76602441745644,8.389579805996831,6.917304131900733,23.88126362407518,31.015817789729187,78.1895415147656,198.46680039041306,0.18388239377800158,Stable
2026-01-03 20:00:00,41.9583226749528,7.702971019607846,4.79686912903928,28.266129623014116,8.35664986942967,6.179173528514824,21.544349451228967,32.63442749609176,84.91164488002536,168.15471424864984,0.28701712075112346,Stable
